Z_PK,Z_ENT,Z_OPT,Z3RECRRINTERVALS,Z_FOK_3RECRRINTERVALS,ZABSVALUEPREV,ZTIMESTAMP,ZVALUE
2227,5,1,1,2336768,2271058.0,502546804.002073,1067.0
2228,5,1,1,2334720,2268895.0,502546802.007068,1259.0
2229,5,1,1,2332672,2266870.0,502546798.028904,839.0
2230,5,1,1,2330624,2265153.0,502546796.021767,901.0
2231,5,1,1,2328576,2263358.0,502546794.52655,928.0
2232,5,1,1,2326528,2261468.0,502546792.031615,907.0
2233,5,1,1,2324480,2259618.0,502546791.534134,886.0
2234,5,1,1,2322432,2257894.0,502546789.03964,843.0
2235,5,1,1,2320384,2256150.0,502546787.542517,985.0
2236,5,1,1,2318336,2254034.0,502546783.053752,895.0
2237,5,1,1,2316288,2252122.0,502546781.058558,1049.0
2238,5,1,1,2314240,2249963.0,502546779.562363,1132.0
2239,5,1,1,2312192,2247998.0,502546774.075827,871.0
2240,5,1,1,2310144,2246329.0,502546773.078638,841.0
2241,5,1,1,2308096,2244590.0,502546771.083093,1012.0
2242,5,1,1,2306048,2242553.0,502546769.586862,959.0
2243,5,1,1,2304000,2240550.0,502546767.59172,921.0
2244,5,1,1,2301952,2238713.0,502546765.597477,856.0
2245,5,1,1,2299904,2236976.0,502546763.601612,958.0
2246,5,1,1,2297856,2235003.0,502546761.606328,984.0
2247,5,1,1,2295808,2233092.0,502546759.611355,990.0
2248,5,1,1,2293760,2231156.0,502546758.614368,1041.0
2249,5,1,1,2291712,2229112.0,502546757.117346,1012.0
2250,5,1,1,2289664,2227210.0,502546754.623753,991.0
2251,5,1,1,2287616,2225195.0,502546752.129805,1025.0
2252,5,1,1,2285568,2223216.0,502546750.135309,939.0
2253,5,1,1,2283520,2221373.0,502546748.140677,885.0
2254,5,1,1,2335744,2269991.0,502546803.503565,1096.0
2255,5,1,1,2331648,2266031.0,502546798.017212,878.0
2256,5,1,1,2327552,2262430.0,502546793.029844,962.0
2257,5,1,1,2333696,2267636.0,502546799.01531,766.0
2258,5,1,1,2329600,2264252.0,502546795.024362,894.0
2259,5,1,1,2323456,2258732.0,502546790.535389,838.0
2260,5,1,1,2325504,2260561.0,502546792.031597,943.0
2261,5,1,1,2321408,2257051.0,502546788.041532,901.0
2262,5,1,1,2319360,2255165.0,502546786.545139,1131.0
2263,5,1,1,2317312,2253139.0,502546782.056344,1017.0
2264,5,1,1,2315264,2251073.0,502546780.061111,1110.0
2265,5,1,1,2313216,2248831.0,502546775.573824,833.0
2266,5,1,1,2311168,2247127.0,502546774.07581,798.0
2267,5,1,1,2309120,2245488.0,502546772.08062,898.0
2268,5,1,1,2307072,2243578.0,502546770.616093,1025.0
2269,5,1,1,2305024,2241594.0,502546769.08789,1044.0
2270,5,1,1,2302976,2239629.0,502546766.594372,916.0
2271,5,1,1,2300928,2237857.0,502546765.098476,881.0
2272,5,1,1,2298880,2236018.0,502546762.603894,1015.0
2273,5,1,1,2296832,2234019.0,502546760.609262,927.0
2274,5,1,1,2294784,2232102.0,502546759.611337,946.0
2275,5,1,1,2292736,2230115.0,502546757.616021,1003.0
2276,5,1,1,2290688,2228100.0,502546754.62377,890.0
2277,5,1,1,2288640,2226219.0,502546753.127651,1024.0
2278,5,1,1,2286592,2224170.0,502546751.132313,954.0
2279,5,1,1,2284544,2222277.0,502546749.137299,904.0
2280,5,1,1,2282496,2220488.0,502546747.640941,862.0
2281,5,1,1,2281472,2219626.0,502546746.144675,997.0
2282,5,1,1,2379776,2317177.0,502546854.87759,1066.0
2283,5,1,1,2359296,2295571.0,502546829.938652,1028.0
2284,5,1,1,2387968,2325903.0,502546864.354761,1209.0
2285,5,1,1,2385920,2323633.0,502546862.358805,937.0
2286,5,1,1,2383872,2321668.0,502546859.865258,1055.0
2287,5,1,1,2381824,2319472.0,502546856.373528,1125.0
2288,5,1,1,2338816,2273244.0,502546807.49362,1084.0
2289,5,1,1,2377728,2314966.0,502546852.383845,1117.0
2290,5,1,1,2375680,2312775.0,502546849.889393,1176.0
2291,5,1,1,2373632,2310423.0,502546846.896884,1205.0
2292,5,1,1,2371584,2308035.0,502546845.400562,1138.0
2293,5,1,1,2369536,2305740.0,502546842.906691,1205.0
2294,5,1,1,2367488,2303384.0,502546839.913498,1146.0
2295,5,1,1,2365440,2301145.0,502546838.420941,1142.0
2296,5,1,1,2363392,2298879.0,502546833.928517,834.0
2297,5,1,1,2361344,2297225.0,502546832.432252,782.0
2298,5,1,1,2353152,2288913.0,502546823.953927,1116.0
2299,5,1,1,2357248,2293411.0,502546828.494857,1170.0
2300,5,1,1,2355200,2291052.0,502546825.948396,1049.0
2301,5,1,1,2347008,2282141.0,502546817.469229,1198.0
2302,5,1,1,2351104,2286696.0,502546821.459362,1066.0
2303,5,1,1,2349056,2284464.0,502546818.965428,1104.0
2304,5,1,1,2340864,2275604.0,502546809.488756,1182.0
2305,5,1,1,2344960,2279985.0,502546813.484798,1080.0
2306,5,1,1,2342912,2277766.0,502546811.483877,1087.0
2307,5,1,1,2337792,2272160.0,502546806.496085,1102.0
2308,5,1,1,2362368,2298045.0,502546832.931008,820.0
2309,5,1,1,2388992,2327099.0,502546865.352075,1196.0
2310,5,1,1,2386944,2324694.0,502546862.857423,1061.0
2311,5,1,1,2384896,2322696.0,502546861.3612,1028.0
2312,5,1,1,2382848,2320613.0,502546858.868228,1141.0
2313,5,1,1,2380800,2318347.0,502546855.874799,1170.0
2314,5,1,1,2378752,2316111.0,502546853.381409,1145.0
2315,5,1,1,2376704,2313849.0,502546850.887274,1074.0
2316,5,1,1,2374656,2311599.0,502546849.390754,1176.0
2317,5,1,1,2372608,2309218.0,502546845.899327,1183.0
2318,5,1,1,2370560,2306897.0,502546843.904268,1157.0
2319,5,1,1,2368512,2304535.0,502546841.410368,1151.0
2320,5,1,1,2366464,2302238.0,502546838.916668,1093.0
2321,5,1,1,2364416,2300003.0,502546836.921123,1124.0
2322,5,1,1,2356224,2292241.0,502546826.946274,1189.0
2323,5,1,1,2360320,2296443.0,502546830.936034,872.0
2324,5,1,1,2358272,2294543.0,502546828.944166,1132.0
2325,5,1,1,2354176,2290003.0,502546825.449538,1090.0
2326,5,1,1,2352128,2287797.0,502546821.957895,1101.0
2327,5,1,1,2350080,2285630.0,502546819.963122,1166.0
2328,5,1,1,2348032,2283360.0,502546817.967989,1219.0
2329,5,1,1,2345984,2280943.0,502546814.47637,958.0
2330,5,1,1,2343936,2278905.0,502546813.479312,1139.0
2331,5,1,1,2341888,2276679.0,502546810.486388,1075.0
2332,5,1,1,2339840,2274422.0,502546808.989979,1178.0
2333,5,1,1,2426880,2363199.0,502546901.2632,927.0
2334,5,1,1,2392064,2330477.0,502546867.845325,1019.0
2335,5,1,1,2440192,2375043.0,502546913.733074,896.0
2336,5,1,1,2405376,2343873.0,502546881.811,792.0
2337,5,1,1,2418688,2355069.0,502546892.784687,838.0
2338,5,1,1,2432000,2367909.0,502546906.749699,959.0
2339,5,1,1,2397184,2336034.0,502546873.830762,1155.0
2340,5,1,1,2445312,2379929.0,502546918.720174,1000.0
2341,5,1,1,2410496,2348218.0,502546885.801789,940.0
2342,5,1,1,2423808,2360304.0,502546898.27046,1095.0
2343,5,1,1,2390016,2328316.0,502546865.850141,1217.0
2344,5,1,1,2437120,2372177.0,502546910.740062,972.0
2345,5,1,1,2402304,2341466.0,502546878.818984,888.0
2346,5,1,1,2415616,2352541.0,502546889.791273,813.0
2347,5,1,1,2428928,2365056.0,502546903.757538,916.0
2348,5,1,1,2394112,2332645.0,502546871.336721,1158.0
2349,5,1,1,2442240,2376959.0,502546915.727745,958.0
2350,5,1,1,2407424,2345593.0,502546884.304973,874.0
2351,5,1,1,2420736,2357083.0,502546895.776657,1055.0
2352,5,1,1,2434048,2369550.0,502546908.744804,788.0
2353,5,1,1,2399232,2338516.0,502546875.825699,1253.0
2354,5,1,1,2447360,2382063.0,502546920.715478,1053.0
2355,5,1,1,2412544,2350017.0,502546887.79636,846.0
2356,5,1,1,2425856,2362272.0,502546900.265536,985.0
2357,5,1,1,2391040,2329458.0,502546866.847642,1142.0
2358,5,1,1,2439168,2374147.0,502546912.734985,970.0
2359,5,1,1,2404352,2343081.0,502546880.813613,833.0
2360,5,1,1,2417664,2354231.0,502546891.786374,839.0
2361,5,1,1,2430976,2366950.0,502546905.25327,987.0
2362,5,1,1,2396160,2334879.0,502546873.331887,1076.0
2363,5,1,1,2444288,2378929.0,502546917.723385,1033.0
2364,5,1,1,2409472,2347278.0,502546884.803729,895.0
2365,5,1,1,2422784,2359209.0,502546897.771855,1052.0
2366,5,1,1,2436096,2371205.0,502546909.742444,834.0
2367,5,1,1,2401280,2340578.0,502546878.818967,985.0
2368,5,1,1,2449408,2384095.0,502546922.710513,1044.0
2369,5,1,1,2414592,2351728.0,502546889.791256,817.0
2370,5,1,1,2427904,2364140.0,502546902.260739,941.0
2371,5,1,1,2393088,2331487.0,502546868.842911,1010.0
2372,5,1,1,2441216,2376001.0,502546914.730066,958.0
2373,5,1,1,2406400,2344719.0,502546882.808944,846.0
2374,5,1,1,2419712,2356028.0,502546894.779121,959.0
2375,5,1,1,2433024,2368762.0,502546908.24613,853.0
2376,5,1,1,2398208,2337263.0,502546874.828279,1229.0
2377,5,1,1,2446336,2381010.0,502546920.216709,1081.0
2378,5,1,1,2411520,2349171.0,502546886.799072,953.0
2379,5,1,1,2424832,2361287.0,502546899.766963,983.0
2380,5,1,1,2438144,2373177.0,502546912.23621,1000.0
2381,5,1,1,2403328,2342248.0,502546880.314517,782.0
2382,5,1,1,2416640,2353392.0,502546890.789912,851.0
2383,5,1,1,2429952,2365963.0,502546904.255834,907.0
2384,5,1,1,2395136,2333803.0,502546871.835603,1158.0
2385,5,1,1,2443264,2377896.0,502546916.725209,937.0
2386,5,1,1,2408448,2346383.0,502546884.304991,790.0
2387,5,1,1,2421760,2358157.0,502546896.774333,1074.0
2388,5,1,1,2435072,2370371.0,502546908.744821,821.0
2389,5,1,1,2400256,2339593.0,502546877.821019,1077.0
2390,5,1,1,2448384,2383051.0,502546921.712826,988.0
2391,5,1,1,2413568,2350911.0,502546888.79375,894.0
2392,5,1,1,2503680,2442241.0,502546985.051191,919.0
2393,5,1,1,2501632,2440256.0,502546983.560301,1174.0
2394,5,1,1,2499584,2438005.0,502546981.060854,1026.0
2395,5,1,1,2497536,2436062.0,502546979.066361,1079.0
2396,5,1,1,2495488,2433994.0,502546977.070915,1101.0
2397,5,1,1,2493440,2431771.0,502546975.075564,1116.0
2398,5,1,1,2491392,2429616.0,502546973.080376,1040.0
2399,5,1,1,2489344,2427346.0,502546970.088731,921.0
2400,5,1,1,2487296,2425287.0,502546967.594079,1143.0
2401,5,1,1,2485248,2422947.0,502546966.10066,1104.0
2402,5,1,1,2483200,2420712.0,502546963.610155,1177.0
2403,5,1,1,2481152,2418406.0,502546960.617374,1218.0
2404,5,1,1,2479104,2416202.0,502546956.627392,1112.0
2405,5,1,1,2477056,2414035.0,502546953.1359,1162.0
2406,5,1,1,2475008,2411903.0,502546951.140636,1139.0
2407,5,1,1,2472960,2409601.0,502546949.145686,1207.0
2408,5,1,1,2470912,2407237.0,502546947.150469,1196.0
2409,5,1,1,2468864,2404996.0,502546944.157945,1083.0
2410,5,1,1,2466816,2402823.0,502546942.162615,1143.0
2411,5,1,1,2464768,2400475.0,502546940.167751,1122.0
2412,5,1,1,2462720,2398250.0,502546938.172473,1038.0
2413,5,1,1,2460672,2396163.0,502546936.177463,876.0
2414,5,1,1,2458624,2394235.0,502546935.678882,1054.0
2415,5,1,1,2456576,2392070.0,502546932.20063,1129.0
2416,5,1,1,2454528,2389756.0,502546929.693523,1148.0
2417,5,1,1,2452480,2387382.0,502546927.71218,1101.0
2418,5,1,1,2502656,2441322.0,502546984.053623,1066.0
2419,5,1,1,2500608,2439082.0,502546983.555797,1077.0
2420,5,1,1,2498560,2436979.0,502546980.063321,917.0
2421,5,1,1,2496512,2434983.0,502546978.068376,989.0
2422,5,1,1,2494464,2432893.0,502546976.571817,1122.0
2423,5,1,1,2492416,2430655.0,502546974.078127,1039.0
2424,5,1,1,2490368,2428576.0,502546972.581799,1230.0
2425,5,1,1,2488320,2426425.0,502546968.591651,1138.0
2426,5,1,1,2486272,2424144.0,502546966.597578,1197.0
2427,5,1,1,2484224,2421843.0,502546964.607922,1131.0
2428,5,1,1,2482176,2419535.0,502546963.111263,1129.0
2429,5,1,1,2480128,2417188.0,502546958.123675,986.0
2430,5,1,1,2478080,2415090.0,502546954.133663,1055.0
2431,5,1,1,2476032,2412873.0,502546952.139028,970.0
2432,5,1,1,2473984,2410764.0,502546950.143092,1163.0
2433,5,1,1,2471936,2408394.0,502546948.147907,1157.0
2434,5,1,1,2469888,2406041.0,502546945.155472,1045.0
2435,5,1,1,2467840,2403913.0,502546943.160365,1090.0
2436,5,1,1,2465792,2401680.0,502546941.165261,1205.0
2437,5,1,1,2463744,2399353.0,502546939.170706,1103.0
2438,5,1,1,2461696,2397212.0,502546937.673731,1049.0
2439,5,1,1,2459648,2395287.0,502546935.683726,1052.0
2440,5,1,1,2457600,2393181.0,502546933.684344,1111.0
2441,5,1,1,2455552,2390941.0,502546932.187434,1185.0
2442,5,1,1,2453504,2388608.0,502546928.695921,1226.0
2443,5,1,1,2451456,2386281.0,502546927.698615,1072.0
2444,5,1,1,2450432,2385209.0,502546925.740721,1114.0
2445,5,1,1,2571264,2496949.0,502547150.315799,917.0
2446,5,1,1,2536448,2467667.0,502547011.984946,685.0
2447,5,1,1,2549760,2478487.0,502547129.314759,908.0
2448,5,1,1,2514944,2451377.0,502546996.527843,964.0
2449,5,1,1,2563072,2490082.0,502547143.32528,969.0
2450,5,1,1,2528256,2462163.0,502547007.010693,740.0
2451,5,1,1,2576384,2501700.0,502547156.315923,978.0
2452,5,1,1,2541568,2471588.0,502547015.990823,917.0
2453,5,1,1,2506752,2444641.0,502546988.043755,741.0
2454,5,1,1,2554880,2482877.0,502547134.355082,907.0
2455,5,1,1,2520064,2455961.0,502547000.513525,869.0
2456,5,1,1,2568192,2494387.0,502547147.315726,835.0
2457,5,1,1,2533376,2465640.0,502547010.98775,672.0
2458,5,1,1,2581504,2506800.0,502547163.13746,1045.0
2459,5,1,1,2546688,2475929.0,502547021.461373,817.0
2460,5,1,1,2511872,2448650.0,502546993.031537,753.0
2461,5,1,1,2560000,2487359.0,502547138.315937,821.0
2462,5,1,1,2525184,2459895.0,502547004.50329,747.0
2463,5,1,1,2573312,2498869.0,502547153.315599,975.0
2464,5,1,1,2538496,2469053.0,502547012.982709,703.0
2465,5,1,1,2504704,2443115.0,502546986.049349,874.0
2466,5,1,1,2551808,2480092.0,502547131.32506,814.0
2467,5,1,1,2516992,2453276.0,502546997.0217,924.0
2468,5,1,1,2565120,2491813.0,502547145.305529,812.0
2469,5,1,1,2530304,2463589.0,502547008.494225,693.0
2470,5,1,1,2578432,2503683.0,502547159.647291,1018.0
2471,5,1,1,2543616,2473403.0,502547020.464019,867.0
2472,5,1,1,2508800,2446205.0,502546989.041355,793.0
2473,5,1,1,2556928,2484680.0,502547136.305194,894.0
2474,5,1,1,2522112,2457592.0,502547002.508261,768.0
2475,5,1,1,2570240,2496032.0,502547149.325647,791.0
2476,5,1,1,2535424,2466982.0,502547010.999732,668.0
2477,5,1,1,2583552,2508673.0,502547165.132698,915.0
2478,5,1,1,2548736,2477579.0,502547129.314742,885.0
2479,5,1,1,2513920,2450413.0,502546995.030734,951.0
2480,5,1,1,2562048,2489113.0,502547142.305377,971.0
2481,5,1,1,2527232,2461423.0,502547007.010677,751.0
2482,5,1,1,2575360,2500722.0,502547155.355836,928.0
2483,5,1,1,2540544,2470671.0,502547015.989083,853.0
2484,5,1,1,2505728,2443900.0,502546987.046192,785.0
2485,5,1,1,2553856,2481970.0,502547133.334985,914.0
2486,5,1,1,2519040,2455092.0,502546999.017544,911.0
2487,5,1,1,2567168,2493552.0,502547147.315709,876.0
2488,5,1,1,2532352,2464968.0,502547008.9924,687.0
2489,5,1,1,2580480,2505755.0,502547161.142492,1006.0
2490,5,1,1,2545664,2475112.0,502547020.96275,848.0
2491,5,1,1,2510848,2447897.0,502546992.033805,832.0
2492,5,1,1,2558976,2486538.0,502547138.315919,939.0
2493,5,1,1,2524160,2459148.0,502547003.506239,783.0
2494,5,1,1,2572288,2497894.0,502547152.355855,945.0
2495,5,1,1,2537472,2468350.0,502547011.984962,683.0
2496,5,1,1,2550784,2479278.0,502547130.304774,791.0
2497,5,1,1,2515968,2452352.0,502546996.527863,975.0
2498,5,1,1,2564096,2491001.0,502547144.315319,919.0
2499,5,1,1,2529280,2462896.0,502547007.495747,733.0
2500,5,1,1,2577408,2502665.0,502547157.307165,965.0
2501,5,1,1,2542592,2472536.0,502547019.965052,948.0
2502,5,1,1,2507776,2445412.0,502546989.041338,771.0
2503,5,1,1,2555904,2483786.0,502547135.315074,909.0
2504,5,1,1,2521088,2456824.0,502547001.510762,863.0
2505,5,1,1,2569216,2495241.0,502547148.305618,854.0
2506,5,1,1,2534400,2466314.0,502547010.987767,674.0
2507,5,1,1,2582528,2507758.0,502547164.135167,958.0
2508,5,1,1,2547712,2476694.0,502547022.458939,765.0
2509,5,1,1,2512896,2449462.0,502546994.029748,812.0
2510,5,1,1,2561024,2488142.0,502547139.305096,783.0
2511,5,1,1,2526208,2460672.0,502547006.998566,777.0
2512,5,1,1,2574336,2499794.0,502547154.305925,925.0
2513,5,1,1,2539520,2469818.0,502547015.976891,765.0
2514,5,1,1,2552832,2481056.0,502547132.314959,964.0
2515,5,1,1,2518016,2454181.0,502546998.020037,905.0
2516,5,1,1,2566144,2492676.0,502547146.32612,863.0
2517,5,1,1,2531328,2464281.0,502547008.494242,692.0
2518,5,1,1,2579456,2504749.0,502547160.144864,1066.0
2519,5,1,1,2544640,2474264.0,502547020.464036,861.0
2520,5,1,1,2509824,2447065.0,502546991.036714,860.0
2521,5,1,1,2557952,2485599.0,502547137.325177,919.0
2522,5,1,1,2523136,2458365.0,502547002.508278,773.0
2523,5,1,1,2635776,2560114.0,502547224.486685,1016.0
2524,5,1,1,2631680,2556286.0,502547219.00029,895.0
2525,5,1,1,2627584,2552456.0,502547214.525811,1045.0
2526,5,1,1,2623488,2548019.0,502547211.019994,1001.0
2527,5,1,1,2619392,2543518.0,502547206.032354,993.0
2528,5,1,1,2615296,2539467.0,502547200.046826,822.0
2529,5,1,1,2611200,2535407.0,502547196.057373,1053.0
2530,5,1,1,2607104,2531359.0,502547192.066574,878.0
2531,5,1,1,2633728,2558138.0,502547222.49165,942.0
2532,5,1,1,2629632,2554435.0,502547216.506411,919.0
2533,5,1,1,2625536,2550263.0,502547214.511966,1202.0
2534,5,1,1,2621440,2545837.0,502547208.027068,1192.0
2535,5,1,1,2617344,2541510.0,502547204.037491,932.0
2536,5,1,1,2613248,2537637.0,502547198.051841,1105.0
2537,5,1,1,2609152,2533267.0,502547194.061671,983.0
2538,5,1,1,2603008,2527747.0,502547187.578022,921.0
2539,5,1,1,2605056,2529485.0,502547189.572673,920.0
2540,5,1,1,2598912,2523570.0,502547183.587839,1093.0
2541,5,1,1,2600960,2525859.0,502547185.582468,1091.0
2542,5,1,1,2594816,2518965.0,502547177.60208,1299.0
2543,5,1,1,2596864,2521298.0,502547179.597178,1202.0
2544,5,1,1,2590720,2514472.0,502547172.115426,952.0
2545,5,1,1,2592768,2516540.0,502547174.609368,972.0
2546,5,1,1,2586624,2511068.0,502547167.127724,742.0
2547,5,1,1,2588672,2512702.0,502547169.622202,837.0
2548,5,1,1,2626560,2551411.0,502547214.516748,1148.0
2549,5,1,1,2622464,2547018.0,502547210.022254,1181.0
2550,5,1,1,2618368,2542525.0,502547205.533345,1015.0
2551,5,1,1,2614272,2538645.0,502547199.049546,1008.0
2552,5,1,1,2610176,2534354.0,502547195.059074,1087.0
2553,5,1,1,2606080,2530481.0,502547191.069051,996.0
2554,5,1,1,2636800,2560991.0,502547225.484797,877.0
2555,5,1,1,2632704,2557196.0,502547221.507939,910.0
2556,5,1,1,2628608,2553516.0,502547215.508992,1060.0
2557,5,1,1,2624512,2549061.0,502547212.017791,1042.0
2558,5,1,1,2620416,2544645.0,502547207.029662,1127.0
2559,5,1,1,2634752,2559098.0,502547223.489987,960.0
2560,5,1,1,2630656,2555391.0,502547217.503831,956.0
2561,5,1,1,2616320,2540578.0,502547203.039374,1111.0
2562,5,1,1,2612224,2536532.0,502547197.553035,1125.0
2563,5,1,1,2608128,2532284.0,502547192.565134,925.0
2564,5,1,1,2601984,2526826.0,502547186.580732,967.0
2565,5,1,1,2604032,2528565.0,502547188.575274,818.0
2566,5,1,1,2597888,2522477.0,502547182.589849,1179.0
2567,5,1,1,2599936,2524768.0,502547184.584936,1198.0
2568,5,1,1,2593792,2517666.0,502547175.607061,1126.0
2569,5,1,1,2595840,2520096.0,502547178.59947,1131.0
2570,5,1,1,2589696,2513520.0,502547170.619233,818.0
2571,5,1,1,2591744,2515568.0,502547173.113708,1096.0
2572,5,1,1,2587648,2511865.0,502547168.126469,797.0
2573,5,1,1,2585600,2510326.0,502547167.127706,800.0
2574,5,1,1,2584576,2509526.0,502547166.13075,853.0
2575,5,1,1,2641920,2565811.0,502547230.472139,1004.0
2576,5,1,1,2668544,2591065.0,502547259.400881,1192.0
2577,5,1,1,2678784,2601339.0,502547270.373889,883.0
2578,5,1,1,2652160,2575323.0,502547241.944065,803.0
2579,5,1,1,2689024,2609960.0,502547281.346567,1041.0
2580,5,1,1,2637824,2561943.0,502547226.481781,952.0
2581,5,1,1,2651136,2574520.0,502547241.44514,859.0
2582,5,1,1,2690048,2611076.0,502547281.84534,1116.0
2583,5,1,1,2642944,2566886.0,502547231.968288,1075.0
2584,5,1,1,2692096,2613185.0,502547285.337361,1060.0
2585,5,1,1,2654208,2577376.0,502547245.933973,1073.0
2586,5,1,1,2647040,2570617.0,502547235.45964,902.0
2587,5,1,1,2665472,2587829.0,502547255.410655,974.0
2588,5,1,1,2657280,2580240.0,502547249.425572,961.0
2589,5,1,1,2691072,2612125.0,502547282.344159,1049.0
2590,5,1,1,2685952,2607120.0,502547277.856783,831.0
2591,5,1,1,2675712,2598655.0,502547267.381298,842.0
2592,5,1,1,2683904,2605490.0,502547274.364698,833.0
2593,5,1,1,2681856,2603809.0,502547273.366451,788.0
2594,5,1,1,2639872,2563860.0,502547228.476852,858.0
2595,5,1,1,2653184,2576303.0,502547244.936508,980.0
2596,5,1,1,2686976,2607953.0,502547277.861732,833.0
2597,5,1,1,2646016,2569715.0,502547234.961072,823.0
2598,5,1,1,2666496,2588857.0,502547256.408253,1028.0
2599,5,1,1,2674688,2597813.0,502547267.38128,942.0
2600,5,1,1,2644992,2568892.0,502547233.465133,974.0
2601,5,1,1,2684928,2606289.0,502547275.361641,799.0
2602,5,1,1,2695168,2616407.0,502547285.848419,1066.0
2603,5,1,1,2670592,2593332.0,502547262.892394,1215.0
2604,5,1,1,2693120,2614252.0,502547285.349356,1067.0
2605,5,1,1,2672640,2595731.0,502547264.88792,1213.0
2606,5,1,1,2658304,2581084.0,502547249.924218,844.0
2607,5,1,1,2680832,2603021.0,502547272.382144,828.0
2608,5,1,1,2660352,2582737.0,502547250.921838,851.0
2609,5,1,1,2676736,2599570.0,502547268.378806,915.0
2610,5,1,1,2694144,2615341.0,502547285.836242,1089.0
2611,5,1,1,2662400,2584833.0,502547252.417958,1119.0
2612,5,1,1,2664448,2586855.0,502547254.912065,936.0
2613,5,1,1,2650112,2573661.0,502547239.463592,973.0
2614,5,1,1,2655232,2578279.0,502547246.931572,903.0
